Date,District,PM2.5,PM10,NO2,SO2
14-06-16,Kolkata,27,56.44,30.58,2.58
15-06-16,Kolkata,19.5,32.87,25.75,2.37
16-06-16,Kolkata,34,55.75,33.34,3.75
17-06-16,Kolkata,46,82.56,33.92,5.13
18-06-16,Kolkata,36,71.29,32.38,3.96
19-06-16,Kolkata,29,47.17,29.36,3.99
20-06-16,Kolkata,25,38.1,25.48,3.75
21-06-16,Kolkata,30,50.99,27.44,3.82
22-06-16,Kolkata,32,48.79,31,3.99
23-06-16,Kolkata,34,62.18,33.67,4.31
24-06-16,Kolkata,28,52.48,31.06,4.12
25-06-16,Kolkata,26,42.27,28.46,3.56
26-06-16,Kolkata,24,42.15,28.2,3.62
27-06-16,Kolkata,33,64.4,32.04,4.85
28-06-16,Kolkata,29,61.58,29.81,3.13
29-06-16,Kolkata,51,79.06,36.14,4.75
30-06-16,Kolkata,30,44.2,29.22,3.36
01-07-16,Kolkata,23,53.01,29.71,3.95
02-07-16,Kolkata,25,37.57,25.91,3.35
03-07-16,Kolkata,23,39.94,28.6,3.14
04-07-16,Kolkata,16,33.71,25.77,3.03
05-07-16,Kolkata,18,39.96,25.1,2.96
06-07-16,Kolkata,37,57.68,30.93,3.62
07-07-16,Kolkata,24.5,39.58,27.31,2.87
08-07-16,Kolkata,27,54.6,28.92,4.33
09-07-16,Kolkata,29,55.44,27.25,3.53
10-07-16,Kolkata,24,41.09,26.57,3.34
11-07-16,Kolkata,21,36.34,27.04,3.03
12-07-16,Kolkata,23,36.91,23.87,3.04
13-07-16,Kolkata,21,29.56,25.5,2.6
14-07-16,Kolkata,20,29.22,24.11,2.9
15-07-16,Kolkata,38,65.09,30.79,4.41
16-07-16,Kolkata,32,60.33,30.51,3.93
17-07-16,Kolkata,28,50.96,27.29,3.07
18-07-16,Kolkata,22,44.48,26.88,2.88
19-07-16,Kolkata,25,58.19,26.43,3.51
20-07-16,Kolkata,21,43.76,25.3,3.44
21-07-16,Kolkata,27,52.69,28.29,3.47
22-07-16,Kolkata,21,47.03,25.34,3.04
23-07-16,Kolkata,23,39.17,22.88,3.01
24-07-16,Kolkata,21,34.04,25.12,2.99
25-07-16,Kolkata,25,39.06,25.6,3.25
26-07-16,Kolkata,21,28.82,21.08,2.66
27-07-16,Kolkata,19,26.97,21.42,2.59
28-07-16,Kolkata,27,38.51,23.4,3.6
29-07-16,Kolkata,25,37.8,23.49,3.83
30-07-16,Kolkata,28,48.96,26.76,4.28
31-07-16,Kolkata,36,66.01,30.47,5.09
01-08-16,Kolkata,41,65.04,30.18,4.94
02-08-16,Kolkata,28,50.49,25.81,3.42
03-08-16,Kolkata,38,61.62,31.53,4.8
04-08-16,Kolkata,28,43.7,28.12,3.72
05-08-16,Kolkata,21,28.06,21.41,2.77
06-08-16,Kolkata,20,23.63,19.88,2.57
07-08-16,Kolkata,26,41.86,25.74,3.94
08-08-16,Kolkata,23,36.86,23.28,3.41
09-08-16,Kolkata,21,33.49,23.48,2.98
10-08-16,Kolkata,30.5,55.97,25.72,3.31
11-08-16,Kolkata,20,30.67,22.25,2
12-08-16,Kolkata,28,36.66,21.44,3.31
13-08-16,Kolkata,30,57.78,26.52,4.4
14-08-16,Kolkata,34,55.77,28.66,4.47
15-08-16,Kolkata,32,62.58,27.23,4.4
16-08-16,Kolkata,44,82.42,34.69,5.28
17-08-16,Kolkata,26,51.04,25.39,3.4
18-08-16,Kolkata,25,42.94,26.13,3.12
19-08-16,Kolkata,19,27.8,20.99,2.65
20-08-16,Kolkata,28,59.9,27.48,4.01
21-08-16,Kolkata,38,78.25,31.84,5.1
22-08-16,Kolkata,52,90.75,33.07,4.73
23-08-16,Kolkata,20,47.58,22.06,2.74
24-08-16,Kolkata,25,42.37,25.31,2.86
25-08-16,Kolkata,29,62.52,30.35,3.69
26-08-16,Kolkata,36,75.38,32.15,3.79
27-08-16,Kolkata,30,67.57,28.92,4.04
28-08-16,Kolkata,26,48.54,25.44,3.89
29-08-16,Kolkata,31,56.27,27.17,4.29
30-08-16,Kolkata,28,47.67,24.17,3.24
31-08-16,Kolkata,31,51.8,26.59,3.74
01-09-16,Kolkata,38,52.61,29.42,4.49
02-09-16,Kolkata,20,38.2,24.43,3.04
03-09-16,Kolkata,29.5,50.85,27.24,3.28
04-09-16,Kolkata,22,51.1,24.12,2.56
05-09-16,Kolkata,29,62.5,32,3.92
06-09-16,Kolkata,24,40.11,23.09,2.37
07-09-16,Kolkata,19,32.64,23.77,2.37
08-09-16,Kolkata,32,52.65,25.2,3.11
09-09-16,Kolkata,29,51.94,26.61,3.33
10-09-16,Kolkata,35,60.35,27.41,3.91
11-09-16,Kolkata,39,58.66,29.82,4.32
12-09-16,Kolkata,28,57.44,26.15,3.84
13-09-16,Kolkata,30,50.33,24.03,3.3
14-09-16,Kolkata,35,49.36,27.03,3.98
15-09-16,Kolkata,38.5,58.21,29.61,4.36
16-09-16,Kolkata,32,46.58,25.75,3.67
17-09-16,Kolkata,38,45.05,24.83,3.75
18-09-16,Kolkata,31,49.76,25.05,3.49
19-09-16,Kolkata,28,55.07,23.01,2.98
20-09-16,Kolkata,23,36.58,21.84,2.79
21-09-16,Kolkata,31.5,56.59,24.33,3.16
22-09-16,Kolkata,28,49.46,22.12,3.31
23-09-16,Kolkata,34,38.82,23.33,2.92
24-09-16,Kolkata,37,45.73,25.82,3.51
25-09-16,Kolkata,32,45.33,26.59,3.34
26-09-16,Kolkata,25,37.27,23.04,2.7
27-09-16,Kolkata,23,34.9,24.83,2.93
28-09-16,Kolkata,27,48.29,28.79,3.88
29-09-16,Kolkata,39,62.31,30.6,3.87
30-09-16,Kolkata,36,63.2,29.36,3.56
01-10-16,Kolkata,34,39.99,25.78,3.22
02-10-16,Kolkata,31,41.98,23.73,3.22
03-10-16,Kolkata,42,62.13,29.15,4.9
04-10-16,Kolkata,25,32.94,24.38,2.44
05-10-16,Kolkata,39,65.21,32.32,4.19
06-10-16,Kolkata,41.5,69.57,30.37,4.01
07-10-16,Kolkata,47,72.57,34.86,3.34
08-10-16,Kolkata,40,82.33,38.9,4.74
09-10-16,Kolkata,71,136.5,60.54,7.83
10-10-16,Kolkata,55,120.75,59.83,10.63
11-10-16,Kolkata,68,132.17,62.17,11.21
12-10-16,Kolkata,47.5,77.25,52.92,10.19
13-10-16,Kolkata,69,106.08,65.21,8.92
14-10-16,Kolkata,49,95.29,45.79,5.02
15-10-16,Kolkata,43,76.75,36.46,4.21
16-10-16,Kolkata,39,66.33,33.88,3
17-10-16,Kolkata,49,88.38,36.02,5.07
18-10-16,Kolkata,46,87.32,40.84,4.49
19-10-16,Kolkata,51,94.57,39.73,4.51
20-10-16,Kolkata,54,93.52,41.12,4.75
21-10-16,Kolkata,57,115.23,42.92,4.73
22-10-16,Kolkata,63,106.95,39.91,4.87
23-10-16,Kolkata,74,153.11,47.93,5.55
24-10-16,Kolkata,85,167.7,52.24,5.8
25-10-16,Kolkata,-1,150.8,48.25,5.11
26-10-16,Kolkata,88.25,167.39,50.86,5.13
27-10-16,Kolkata,-1,135.46,48.44,5.73
28-10-16,Kolkata,-1,110.45,43.4,4.85
29-10-16,Kolkata,-1,87.78,35.49,4
30-10-16,Kolkata,-1,53.93,32.97,5.05
31-10-16,Kolkata,129.5,199.78,57.52,14.6
01-11-16,Kolkata,150.75,230.3,58.51,15.6
02-11-16,Kolkata,-1,63.38,21.42,5.03
03-11-16,Kolkata,-1,128.29,42.53,5.93
04-11-16,Kolkata,-1,98.5,37.49,4.07
05-11-16,Kolkata,-1,39.04,29.55,5.3
06-11-16,Kolkata,33.75,57.35,26.91,2.49
08-11-16,Kolkata,45,98.35,31.3,3.17
09-11-16,Kolkata,84,158.39,47.14,5.38
10-11-16,Kolkata,101,198.11,60.18,6.27
11-11-16,Kolkata,95,198.77,50.64,5.53
12-11-16,Kolkata,110,211.94,55.98,6.21
13-11-16,Kolkata,93,195.29,51.92,5.95
14-11-16,Kolkata,112,195.32,59.14,6.4
15-11-16,Kolkata,74,144.43,49.33,4.48
16-11-16,Kolkata,104,197.58,55.29,6.69
17-11-16,Kolkata,117,198.55,60.81,5.84
18-11-16,Kolkata,92,158.29,55.21,4.65
19-11-16,Kolkata,96,180.96,58.61,6.1
20-11-16,Kolkata,104,192.84,57.99,6.3
21-11-16,Kolkata,123,230.29,64.63,7.03
22-11-16,Kolkata,127,234.81,62.32,5.22
23-11-16,Kolkata,136,240.08,59.96,7.92
24-11-16,Kolkata,143,238.17,58.29,7.63
25-11-16,Kolkata,156,259.25,62.13,8.81
26-11-16,Kolkata,145,249.5,60.29,7.71
27-11-16,Kolkata,132,207.58,55.83,6.17
28-11-16,Kolkata,184,292.42,68.54,9.13
29-11-16,Kolkata,156,261.91,72.12,5.49
30-11-16,Kolkata,169,270.05,66.54,8.05
01-12-16,Kolkata,147,214.29,62.79,7.16
02-12-16,Kolkata,112,203.8,64.56,5.72
03-12-16,Kolkata,97,176.16,57.39,5.45
04-12-16,Kolkata,114,209.93,59.87,6.81
05-12-16,Kolkata,113,182.19,52.08,5.5
06-12-16,Kolkata,124,210.92,51.01,4.68
07-12-16,Kolkata,153,226.23,59.07,8.03
08-12-16,Kolkata,149,227.35,57.83,7.12
09-12-16,Kolkata,130,195.37,69.82,6.19
10-12-16,Kolkata,108,188.87,60.52,5.85
11-12-16,Kolkata,125,201.18,59.55,6.94
12-12-16,Kolkata,155,220.35,62.57,8.11
13-12-16,Kolkata,128,208.93,55.15,5.64
14-12-16,Kolkata,116,219.1,64.38,7.73
15-12-16,Kolkata,140,233.12,65.91,8.51
16-12-16,Kolkata,156,252.67,67.15,8.29
17-12-16,Kolkata,133,225.85,65.48,7.79
18-12-16,Kolkata,149,239.64,73.3,9
19-12-16,Kolkata,153,252.63,73.39,8.45
20-12-16,Kolkata,120,228.08,68.1,6.07
21-12-16,Kolkata,164,255.95,72.69,9.93
22-12-16,Kolkata,166.5,242.92,74.17,9.48
23-12-16,Kolkata,185,235.64,78.53,11.79
24-12-16,Kolkata,192,289.99,77.19,9.63
25-12-16,Kolkata,229,334.03,75.82,13.54
26-12-16,Kolkata,197,320.11,63.57,10
27-12-16,Kolkata,130,280.82,52.95,6.58
28-12-16,Kolkata,172,283.72,83.41,10.72
29-12-16,Kolkata,149,230.21,64.81,7.11
30-12-16,Kolkata,-1,259.28,66.04,8.31
31-12-16,Kolkata,140,255.18,69.69,7.85
01-01-17,Kolkata,158,283.45,75.61,9.29
02-01-17,Kolkata,-1,319.96,77.57,10.28
03-01-17,Kolkata,136,267.46,63.52,5.94
04-01-17,Kolkata,164.5,294.31,74.66,10.56
05-01-17,Kolkata,182,253.6,71.35,8.06
06-01-17,Kolkata,169,256.38,71.87,9.75
07-01-17,Kolkata,156,222.22,60.55,7.76
08-01-17,Kolkata,161,234.15,64.53,9.09
09-01-17,Kolkata,149,228.95,68.04,7.01
10-01-17,Kolkata,125,221.37,62.06,6.19
11-01-17,Kolkata,137,229.14,69.61,10.46
12-01-17,Kolkata,123.5,192.91,57.88,6.18
13-01-17,Kolkata,136,193.35,63.01,7.61
14-01-17,Kolkata,127,186.01,56.59,6.53
15-01-17,Kolkata,101,188.43,60.64,6.82
16-01-17,Kolkata,122,213.06,66.53,6.77
17-01-17,Kolkata,116,214.33,61.53,5.88
18-01-17,Kolkata,124,254.47,63.82,6.98
19-01-17,Kolkata,155,293.17,71.23,8.13
20-01-17,Kolkata,147,262.4,74.69,8.09
21-01-17,Kolkata,130,230.71,67.56,7.76
22-01-17,Kolkata,136,218.27,58.52,8.66
23-01-17,Kolkata,143,264.5,67.67,8.96
24-01-17,Kolkata,137,235.5,61.67,8.96
25-01-17,Kolkata,114.5,248.17,72.94,8.71
26-01-17,Kolkata,121,215.43,71.44,7.71
27-01-17,Kolkata,141,230.82,64.89,8.9
28-01-17,Kolkata,102,200.12,63.33,7.74
29-01-17,Kolkata,134,261.1,72.09,8.37
30-01-17,Kolkata,127,205.82,62.67,7.84
31-01-17,Kolkata,105,163.01,59.61,5.44
01-02-17,Kolkata,137,216.86,67.2,7.64
02-02-17,Kolkata,133.5,222.14,64.22,8.38
03-02-17,Kolkata,147,228.06,63.32,8.31
04-02-17,Kolkata,126,211.13,61.64,5.82
05-02-17,Kolkata,116,200.37,60.84,6.63
06-02-17,Kolkata,129,219.5,63.83,7.57
07-02-17,Kolkata,103,198.85,60.8,5.88
08-02-17,Kolkata,133,202.1,61.51,6.51
09-02-17,Kolkata,138,276.71,78.06,7.55
10-02-17,Kolkata,142,237.91,73.22,6.43
11-02-17,Kolkata,120,200.23,63.12,5.92
12-02-17,Kolkata,118,201.14,59.57,6.97
13-02-17,Kolkata,112,184.94,54.79,7.5
14-02-17,Kolkata,97,198.62,50.08,5.67
15-02-17,Kolkata,148,255.93,67.58,10.32
16-02-17,Kolkata,124.5,222.32,57.13,8.28
17-02-17,Kolkata,108,183.12,55.49,8.07
18-02-17,Kolkata,142,250.94,59.75,10.99
19-02-17,Kolkata,134,229.93,55.43,12.75
20-02-17,Kolkata,125,207.62,54.78,18.65
21-02-17,Kolkata,129,187.37,45.56,16.41
22-02-17,Kolkata,81,161.47,45.55,6.92
23-02-17,Kolkata,89,141.7,40.5,10.52
24-02-17,Kolkata,92,141.27,42.31,6.1
25-02-17,Kolkata,120,178.81,51.11,9.51
26-02-17,Kolkata,127,187.96,49.57,10.01
27-02-17,Kolkata,145,222.32,60.48,11.13
28-02-17,Kolkata,87,173.26,49.27,7.88
01-03-17,Kolkata,119,180.57,50.81,11.66
02-03-17,Kolkata,141,194.76,49.69,7.19
03-03-17,Kolkata,83,135.92,42.34,10.11
04-03-17,Kolkata,77,129.03,40.88,6.29
05-03-17,Kolkata,71,126.52,40.53,8.35
06-03-17,Kolkata,81,118,38.36,5.6
07-03-17,Kolkata,61,97.32,35.2,4.65
08-03-17,Kolkata,93,133.03,43.2,7.79
09-03-17,Kolkata,87,147.82,47.03,6.89
10-03-17,Kolkata,72,98.58,34.04,3.64
11-03-17,Kolkata,44,66.88,27.14,3.12
12-03-17,Kolkata,57,82.97,29.93,3.45
13-03-17,Kolkata,64,108.16,31.02,3.83
14-03-17,Kolkata,42,86.66,30.7,3.9
15-03-17,Kolkata,77,126.74,34.6,3.67
16-03-17,Kolkata,85,173.69,40.62,6.52
17-03-17,Kolkata,93,156.74,44.78,8.21
18-03-17,Kolkata,116,177.54,49.19,8.21
19-03-17,Kolkata,73,127.78,41.03,6.9
20-03-17,Kolkata,49,100.53,36.38,6.14
21-03-17,Kolkata,65,124.33,35.82,5.73
22-03-17,Kolkata,58,108.45,34.73,4.24
23-03-17,Kolkata,67,119.09,37.88,6.21
24-03-17,Kolkata,72,120.58,38.64,6.74
25-03-17,Kolkata,50,110.31,35.43,5.93
26-03-17,Kolkata,45,108.11,33.16,5.49
27-03-17,Kolkata,54,110,33.2,5.21
28-03-17,Kolkata,44,89.84,27.23,4.32
29-03-17,Kolkata,50,109.86,32.85,5.5
30-03-17,Kolkata,55,93.81,31.08,4.21
31-03-17,Kolkata,47,85.95,31.49,4.57
01-04-17,Kolkata,52,97.35,32.46,5.1
02-04-17,Kolkata,48,82.29,29.59,4.34
03-04-17,Kolkata,45,91.24,30.91,5.07
04-04-17,Kolkata,38,74.37,26.05,3.69
05-04-17,Kolkata,63,109.71,37.42,5.82
06-04-17,Kolkata,46,88.28,30.39,3.76
07-04-17,Kolkata,41,64.47,29.17,4.17
08-04-17,Kolkata,44,73.07,31.2,4.37
09-04-17,Kolkata,40,75.46,29.48,4.17
10-04-17,Kolkata,42,81.4,31.02,3.53
11-04-17,Kolkata,38,73.51,25.89,3.14
12-04-17,Kolkata,62,115.03,38.03,5.2
13-04-17,Kolkata,75,122.18,38.08,5.46
14-04-17,Kolkata,66,99.74,37.03,21.07
15-04-17,Kolkata,45,91.76,30.04,3.64
16-04-17,Kolkata,49,94.27,36.85,4.93
17-04-17,Kolkata,53,96.42,30.07,4.2
18-04-17,Kolkata,41,79.13,28.44,3.98
19-04-17,Kolkata,53,91.36,33.63,4.71
20-04-17,Kolkata,35,88.76,31.17,4.25
21-04-17,Kolkata,45,89.59,32.51,4.77
22-04-17,Kolkata,40,76.27,32.8,6.05
23-04-17,Kolkata,43,95.48,30.21,5.25
24-04-17,Kolkata,47,91.35,34.14,4.32
25-04-17,Kolkata,38,76.95,30.57,3.81
26-04-17,Kolkata,47,87.34,32.79,4.4
27-04-17,Kolkata,66,110.98,36.18,6.06
28-04-17,Kolkata,61,103.23,33.41,5.7
29-04-17,Kolkata,51,92.63,31.62,4.58
30-04-17,Kolkata,48,100.06,33.73,5.59
01-05-17,Kolkata,41,80.64,29.89,4.42
02-05-17,Kolkata,38,64.22,25.43,3.24
03-05-17,Kolkata,36,72.18,28.19,3.94
04-05-17,Kolkata,39,71.86,31.7,3.49
05-05-17,Kolkata,48,84.44,33.64,4.26
06-05-17,Kolkata,54,90.67,31.71,5.7
07-05-17,Kolkata,51,88.24,32.83,6.61
08-05-17,Kolkata,40,75.11,28.84,6.1
09-05-17,Kolkata,36,72.89,28.23,5.69
10-05-17,Kolkata,50,84.72,29.77,5.63
11-05-17,Kolkata,35,67.14,33.35,5.08
12-05-17,Kolkata,43,79.52,34.72,7.18
13-05-17,Kolkata,44,87.23,32.51,6.11
14-05-17,Kolkata,29,74.63,33.61,6.74
15-05-17,Kolkata,41,74.34,33.71,6.45
16-05-17,Kolkata,32,65.04,29,4.73
17-05-17,Kolkata,41,70.71,31.36,5.66
18-05-17,Kolkata,50,78.3,32.18,4.72
19-05-17,Kolkata,57,100.2,33.5,6.97
20-05-17,Kolkata,44,98.24,34.97,13.56
21-05-17,Kolkata,39,82.48,30.39,43.92
22-05-17,Kolkata,52,95.2,31.23,21.92
23-05-17,Kolkata,43,78.17,27.29,33.83
24-05-17,Kolkata,42,89.82,31.42,8.2
25-05-17,Kolkata,47,95.97,31.81,5.18
26-05-17,Kolkata,40,75.83,28.42,3
27-05-17,Kolkata,37,74.75,29.88,2.92
28-05-17,Kolkata,39,77.92,30.83,3.04
29-05-17,Kolkata,34,67.33,28.13,2.46
30-05-17,Kolkata,33,70.92,26.29,2.08
31-05-17,Kolkata,35,79.75,28.58,3.25
01-06-17,Kolkata,40,84.38,30.58,3.21
02-06-17,Kolkata,47,87.17,30.29,3.46
03-06-17,Kolkata,33,63.5,26.04,2.5
04-06-17,Kolkata,35,58.75,26.54,2.33
05-06-17,Kolkata,32,60.67,27.92,2.25
06-06-17,Kolkata,29,57.42,25.63,2.21
07-06-17,Kolkata,40,58.74,29.09,6.04
08-06-17,Kolkata,39,73.32,28.65,4.51
09-06-17,Kolkata,48,86.41,32.25,7.83
10-06-17,Kolkata,43,82.73,34.42,7.15
11-06-17,Kolkata,38,65.1,30.41,7.05
12-06-17,Kolkata,42,62.25,31.04,7.54
13-06-17,Kolkata,33,54.84,27.02,6.06
14-06-17,Kolkata,49,79.57,37.43,6.47
15-06-17,Kolkata,40,74.63,31.82,6.89
16-06-17,Kolkata,47,67.59,30.57,8.31
17-06-17,Kolkata,40,56.74,27.89,7.62
18-06-17,Kolkata,48,69.92,30.04,8.42
19-06-17,Kolkata,38,71.37,29.4,7.76
20-06-17,Kolkata,31,73.34,26.25,6.96
21-06-17,Kolkata,29,86.75,28.1,7.06
22-06-17,Kolkata,42,69.39,31.89,5.55
23-06-17,Kolkata,39,61.52,31.19,6.6
24-06-17,Kolkata,43,71.89,37.93,9
25-06-17,Kolkata,31,53.75,23.96,2.08
26-06-17,Kolkata,29,56.92,25.63,2.08
27-06-17,Kolkata,41,64.25,28.83,3
28-06-17,Kolkata,33,46.67,23.46,2.08
29-06-17,Kolkata,35,48.75,24.92,2.25
30-06-17,Kolkata,31,44.17,24.38,2.08
01-07-17,Kolkata,33.5,51.63,24.79,2.33
02-07-17,Kolkata,39,49.75,27.38,2.21
03-07-17,Kolkata,34,57.25,25.21,2.25
04-07-17,Kolkata,38,72.44,28.67,3.11
05-07-17,Kolkata,50,68.25,28.42,3
06-07-17,Kolkata,46.5,66.75,29.63,2.63
07-07-17,Kolkata,43,76.33,31.67,3.42
08-07-17,Kolkata,45,72.59,31.6,7.31
09-07-17,Kolkata,39,66.51,31.85,6.14
10-07-17,Kolkata,42,63.51,31.43,6.35
11-07-17,Kolkata,37,54.69,26.7,5.98
12-07-17,Kolkata,37,52.2,28.62,7
13-07-17,Kolkata,34,51.37,32.07,6.7
14-07-17,Kolkata,59,79.03,35.48,7.44
15-07-17,Kolkata,45,56.84,31.25,6.53
16-07-17,Kolkata,39,48.47,28.06,6.21
17-07-17,Kolkata,52,62.29,30.44,7.37
18-07-17,Kolkata,38,42.92,24.82,6.18
19-07-17,Kolkata,48,47.42,27.88,6.46
20-07-17,Kolkata,61.5,70.42,30.67,5.44
21-07-17,Kolkata,41,44.63,27.76,6.11
22-07-17,Kolkata,45,59.84,33.27,7.09
23-07-17,Kolkata,37,58.57,31.85,6.49
24-07-17,Kolkata,35,59.11,33.08,5.94
25-07-17,Kolkata,32,38.78,27.55,5.57
26-07-17,Kolkata,39,55.03,28.19,4.27
27-07-17,Kolkata,55,76,36.69,8.09
28-07-17,Kolkata,41,65.05,38,6.43
29-07-17,Kolkata,30,60.53,35.71,6.47
30-07-17,Kolkata,57,92.76,37.59,7.58
31-07-17,Kolkata,46,81.28,35.39,7.54
01-08-17,Kolkata,48,68.07,33.49,5.92
02-08-17,Kolkata,43,83.11,39.79,6.64
03-08-17,Kolkata,36,76.3,36.44,7.12
04-08-17,Kolkata,57,79.67,43.04,7.77
05-08-17,Kolkata,46,69.52,34.7,6.83
06-08-17,Kolkata,41,61.73,32.71,6.58
07-08-17,Kolkata,45,62.87,32.46,6.71
08-08-17,Kolkata,34,54.29,27.23,5.9
09-08-17,Kolkata,47.5,58.79,29,4.88
10-08-17,Kolkata,40,62.25,31.5,6.16
11-08-17,Kolkata,43,67.14,31.09,6.5
12-08-17,Kolkata,51,65.36,30.93,7.45
13-08-17,Kolkata,46,76.24,36.5,6.98
14-08-17,Kolkata,38,61.6,35.16,6
15-08-17,Kolkata,32,56.16,27.21,4.66
16-08-17,Kolkata,37,63.91,33.8,6.56
17-08-17,Kolkata,43.5,61.46,27.15,5.09
18-08-17,Kolkata,38,60.6,32.07,8.08
19-08-17,Kolkata,36,61.61,27.5,5.17
20-08-17,Kolkata,45,50.42,24.97,5.22
21-08-17,Kolkata,46,55.32,26.08,5.63
22-08-17,Kolkata,32,52.9,25.31,4.9
23-08-17,Kolkata,55.5,77.64,33.11,4.92
24-08-17,Kolkata,53,86.25,35.65,6
25-08-17,Kolkata,41,90.05,40.23,6.41
26-08-17,Kolkata,46,58.94,27.84,5.54
27-08-17,Kolkata,44,61.51,28.61,5.64
28-08-17,Kolkata,36,53.56,24.54,5
29-08-17,Kolkata,53,59.51,25.43,5.52
30-08-17,Kolkata,40,50.85,24.53,5
31-08-17,Kolkata,36.5,61.06,28.13,3.99
01-09-17,Kolkata,39,61.57,28.7,5.24
02-09-17,Kolkata,48,82,35.33,5.98
03-09-17,Kolkata,32,61.43,31.79,5.47
04-09-17,Kolkata,37,66.73,29.68,5.39
05-09-17,Kolkata,46,71.83,30.42,5.23
06-09-17,Kolkata,62,131.71,34.93,6.33
07-09-17,Kolkata,38,85.01,30.82,4.46
08-09-17,Kolkata,49,78.12,32.11,5.29
09-09-17,Kolkata,42,88.7,29.99,5.72
10-09-17,Kolkata,38,61.23,28.34,5.5
11-09-17,Kolkata,31,72,25.94,5.2
12-09-17,Kolkata,34,65.26,25.85,5.79
13-09-17,Kolkata,40,58.2,28.62,4.36
14-09-17,Kolkata,34,52.86,32.67,5.05
15-09-17,Kolkata,31,76.44,35.1,6.03
16-09-17,Kolkata,40,63.11,29.24,5.18
17-09-17,Kolkata,34,59.28,30.04,5.37
18-09-17,Kolkata,48,74.26,36.24,5.86
19-09-17,Kolkata,33,52.98,27.05,5.01
20-09-17,Kolkata,32,43.89,26.03,4.66
21-09-17,Kolkata,34.5,44.12,28.79,3.98
22-09-17,Kolkata,38,47.22,24.96,21.49
23-09-17,Kolkata,34,48.58,29.62,35.65
24-09-17,Kolkata,46,59.18,33.01,5.88
25-09-17,Kolkata,49,72.9,35.03,6.34
26-09-17,Kolkata,54,82.67,36.53,7.01
27-09-17,Kolkata,79,129.57,47.57,7.46
28-09-17,Kolkata,96,136.47,51.05,10.61
29-09-17,Kolkata,103,155.97,55.53,10.8
30-09-17,Kolkata,91,134.32,50.24,9.82
01-10-17,Kolkata,83,127.85,50.5,8.85
02-10-17,Kolkata,89,126.4,52.71,10.17
03-10-17,Kolkata,63,95.84,39.29,7.72
04-10-17,Kolkata,52,81.27,38,6.46
05-10-17,Kolkata,48,66.3,33.43,6.06
06-10-17,Kolkata,38,56.64,31.9,5.32
07-10-17,Kolkata,53,64.91,34.67,6.57
08-10-17,Kolkata,50,63.77,32.25,7.4
09-10-17,Kolkata,44,64.3,30.85,6.77
10-10-17,Kolkata,39,42.84,24.17,4.54
11-10-17,Kolkata,26,36.37,22.08,3.79
12-10-17,Kolkata,36,53.01,27.74,5.07
13-10-17,Kolkata,48,67.84,33.54,5.66
14-10-17,Kolkata,44.5,71.05,29.47,3.84
15-10-17,Kolkata,-1,37.77,24.99,9.64
16-10-17,Kolkata,53,75.53,31.23,3.97
17-10-17,Kolkata,-1,76.88,37,9.33
18-10-17,Kolkata,-1,157.96,42.93,8.23
19-10-17,Kolkata,-1,152.42,37.61,8.97
20-10-17,Kolkata,-1,103.53,27.05,16.47
21-10-17,Kolkata,51.75,88.91,32.86,4.98
22-10-17,Kolkata,40.75,64.73,26.29,3.47
23-10-17,Kolkata,-1,29.81,33.32,3.2
24-10-17,Kolkata,52,76.33,32.73,3.57
25-10-17,Kolkata,46,88.18,42.07,4.67
26-10-17,Kolkata,-1,117.21,59.2,2.72
27-10-17,Kolkata,61,98.5,37.51,4.1
28-10-17,Kolkata,-1,178.63,55.8,10.32
29-10-17,Kolkata,78,151.47,46.08,5.09
30-10-17,Kolkata,82,139.99,42.59,4.14
31-10-17,Kolkata,73,122.75,35.62,3.05
01-11-17,Kolkata,63,113.67,36.64,4.25
02-11-17,Kolkata,75,134.75,33.82,4.63
03-11-17,Kolkata,87,142.08,42.38,5.25
04-11-17,Kolkata,74,113.08,35.92,3.65
05-11-17,Kolkata,70,125.42,40.5,4.58
06-11-17,Kolkata,63,93.83,35.58,4.42
07-11-17,Kolkata,51,85.5,32,2.92
08-11-17,Kolkata,67,127.42,42.42,5.65
09-11-17,Kolkata,82,151.25,39.67,5.54
10-11-17,Kolkata,75,128.42,36.29,4.25
11-11-17,Kolkata,81,162.5,46.42,5.79
12-11-17,Kolkata,88,162,44.21,6.5
13-11-17,Kolkata,83,157.42,43.42,6.08
14-11-17,Kolkata,76,135.25,36.08,4
15-11-17,Kolkata,84,143.33,42.25,5.54
16-11-17,Kolkata,71.5,133.5,40.52,4.42
17-11-17,Kolkata,40,75,28.63,2.5
18-11-17,Kolkata,35,53.17,27.04,2.17
19-11-17,Kolkata,43,69.42,31.13,2.63
20-11-17,Kolkata,69,103.83,33.63,3.46
21-11-17,Kolkata,80,151.25,37.17,4.25
22-11-17,Kolkata,102.5,181,48.75,6.5
23-11-17,Kolkata,97,189.08,45.42,8.04
24-11-17,Kolkata,101,186.58,46.38,7.38
25-11-17,Kolkata,93,200.83,51.54,8.58
26-11-17,Kolkata,89,177.25,47.67,6.42
27-11-17,Kolkata,95,211.42,50.33,7.58
28-11-17,Kolkata,86,198.83,45.21,6.08
29-11-17,Kolkata,159,256.83,55.88,10.58
30-11-17,Kolkata,-1,202,49.17,5.5
01-12-17,Kolkata,149,279.08,61.38,10.13
02-12-17,Kolkata,143,293.08,59.38,10.33
